timestamp,bestBid,bestAsk,mid,bidQty,askQty,spreadPercent,imbalance,microPrice,microEdgePercent,oneSecondReturn,twoSecondReturn,threeSecondReturn,thirtySecondReturn,oneMinuteReturn,threeMinuteReturn,fiveMinuteReturn,priceChangeFromStart,candidateACondition,candidateBCondition,candidateCCondition,candidateDCondition,signalCandidate,signalDirection,signal,positionState,entryPrice,quantity,usedMargin,availableMargin,unrealizedGrossPnl,unrealizedNetPnl,feedStatus,staleStatus,disconnectCount,reconnectCount
2026-09-22T03:48:28.606Z,2732.41,2732.42,2732.415,53.306,89.495,0.00036597661776188023,1.6788916819870185,2732.413732887025,-0.00004637337208298962,-0.010978093214996144,-0.014271051172708165,-0.026709157399260493,0,0,0,0,-0.06692889627666604,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:48:58.611Z,2732.94,2732.95,2732.9449999999997,70.607,50.376,0.00036590564390295204,1.401599968238844,2732.9458361092056,0.000030593707737271176,0.0032932592471862127,0.0032932592471862127,0.010246407810680978,0.019396760740946938,0,0,0,-0.04754511757359644,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:49:28.623Z,2734.95,2734.96,2734.955,1005.963,54.706,0.0003656367289486766,18.38853142251307,2734.959484231179,0.00016395996201213356,0,0,0,0.0735470344262405,0.09295806090948716,0,0,0.025966948828654215,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:49:58.634Z,2734.99,2735,2734.995,138.734,201.511,0.00036563138141818463,1.4524990269148152,2734.994077473585,-0.00003373046074296939,0.0021938364165856017,0.0021938364165856017,0.012067291606099002,0.0014625469157614522,0.07501065700188558,0,0,0.02742987552322488,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:50:28.647Z,2734.4,2734.41,2734.4049999999997,20.4,208.329,0.00036571027334149597,10.212205882352942,2734.400891885157,-0.00015023798021481728,-0.00987320248294355,-0.00987320248294355,-0.00987320248294355,-0.021572251503207338,-0.020110020091744906,0,0,0.005851706778282652,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:50:58.655Z,2733.83,2733.84,2733.835,111.277,1.211,0.0003657865233351054,91.88852188274153,2733.8398923440727,0.00017895535292681097,0,0,0,-0.020845485580947558,-0.04241324024357831,0,0,-0.01499499861935761,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:51:28.667Z,2733.3,2733.31,2733.3050000000003,129.938,18.723,0.0003658574509527305,6.940020295892752,2733.308740557375,0.00013685107863338106,0,0,0,-0.0193866857363281,-0.04022813006849586,0.03257191898010835,0,-0.03437877732242721,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:51:58.675Z,2733.27,2733.28,2733.275,9.875,132.691,0.00036586146656367467,13.437063291139241,2733.2706926616447,-0.0001575889127648944,0,0,0,-0.001097572352891466,-0.02048404530631678,0.012074886249096927,0,-0.03547597234336352,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:52:28.679Z,2732.96,2732.97,2732.965,67.505,16.771,0.00036590296618374296,4.025102856120684,2732.968009990982,0.00011013646284563089,-0.007683371902642033,-0.007683371902642033,-0.007683371902642033,-0.011341705463224354,-0.012439153332692307,-0.07276170905919044,0,-0.04681365422629447,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:52:58.705Z,2732.36,2732.37,2732.365,33.691,44.755,0.000365983314812023,1.3283963076192455,2732.36429480152,-0.00002580908772669871,0,0,0,-0.021954177971557038,-0.03329339345657898,-0.09616105331088756,0,-0.06875755464488768,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:53:28.714Z,2732.76,2732.77,2732.7650000000003,48.283,38.246,0.00036592974513957583,1.2624326726977984,2732.765579978967,0.000021223155539194266,0,0,0,0.014639332592847066,-0.0073180593238412524,-0.05997648482940231,0.012809181621399523,-0.05412828769914779,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:53:58.723Z,2732.28,2732.29,2732.285,29.689,133.551,0.0003659940306287057,4.498332715820674,2732.281818733154,-0.00011643246754222247,0,0,0,-0.017564627767132295,-0.002927866518562756,-0.05669691111571042,-0.024149772498160575,-0.071683408034029,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:54:28.737Z,2733.18,2733.19,2733.185,38.743,65.207,0.0003658735138755071,1.6830653279302066,2733.183727080327,-0.00004657275935689391,0,0,-0.005121966835260084,0.032939462757365756,0.015369049296211638,-0.004390289411549227,-0.06471770102250245,-0.03876755740615583,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:54:58.747Z,2733.19,2733.2,2733.1949999999997,27.29,70.028,0.0003658721752294854,2.5660681568340054,2733.192804208882,-0.00008033788725753879,0,0,-0.004390273349407061,0.0003658735138588691,0.03330545678799446,0.005854297511735287,-0.06581364865384332,-0.03840182573252148,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:55:28.755Z,2734.31,2734.32,2734.315,105.806,44.439,0.0003657223107146864,2.3809266635162807,2734.3170422310227,0.00007468894485976293,0.0003657236482310324,0.0003657236482310324,0.0003657236482310324,0.040977683626684,0.04134370706703385,0.04939690043597006,-0.0032913924601399858,0.002560121715506976,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:55:58.763Z,2735.67,2735.68,2735.675,48.875,77.976,0.0003655404973092027,1.5954168797953965,2735.673852945582,-0.0000419294842478552,0,0,0.008042537713113711,0.049738234256116336,0.09073629945907531,0.12114047720565885,0.0673047202921956,0.05229962933095941,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-22T03:56:28.780Z,2736.26,2736.27,2736.2650000000003,12.68,106.147,0.0003654616785933939,8.37121451104101,2736.2610670975455,-0.00014373251329221145,0,0,0,0.021566889341758266,0.07131585058781716,0.12807541080188015,0.10829380548457036,0.07387779807590164,,,,,,,,,,0.009,0,11.627906976744185,0,0,FRESH,false,0,1
