tradeId,candidate,direction,entryTime,entryPrice,exitTime,exitPrice,quantity,notional,usedMargin,holdDurationMs,exitReason,grossPnlUsdt,entryFeeUsdt,exitFeeUsdt,feesUsdt,netPnlUsdt,MFE,MAE,balanceBefore,balanceAfter,status
1,A,SHORT,1789771471631,2618.81,1789772743757,2612.21,0.01,26.1881,3.2735125,1272126,TP,0.06599999999999909,0.0261881,0.0261221,0.0523102,0.013689799999999086,6.599999999999909,2.7899999999999636,3.488372093023256,3.5020618930232548,COMPLETED_TRADE
2,A,SHORT,1789772744253,2611.92,1789773095439,2618.48,0.01,26.119200000000003,3.2649000000000004,351186,SL,-0.06559999999999945,0.026119200000000002,0.0261848,0.052304,-0.11790399999999945,0,6.559999999999945,3.5020618930232548,3.3841578930232554,COMPLETED_TRADE
1,B,LONG,1789773095936,2618.48,1789774222509,2611.03,0.01,26.1848,3.2731,1126573,SL,-0.07449999999999818,0.0261848,0.026110300000000003,0.052295100000000004,-0.1267950999999982,2.099999999999909,7.449999999999818,3.3841578930232554,3.2573627930232574,COMPLETED_TRADE
