timestamp,bestBid,bestAsk,mid,bidQty,askQty,spreadPercent,imbalance,microPrice,microEdgePercent,oneSecondReturn,twoSecondReturn,threeSecondReturn,thirtySecondReturn,oneMinuteReturn,threeMinuteReturn,fiveMinuteReturn,priceChangeFromStart,candidateACondition,candidateBCondition,candidateCCondition,candidateDCondition,signalCandidate,signalDirection,signal,positionState,entryPrice,quantity,usedMargin,availableMargin,unrealizedGrossPnl,unrealizedNetPnl,feedStatus,staleStatus,disconnectCount,reconnectCount
2026-09-19T10:33:56.893Z,2643.71,2643.72,2643.715,40.215,160.292,0.000378255598646735,3.9858759169464126,2643.7120056656377,-0.00011326237368565226,0,0,-0.0064299317103456745,0,0,0,0,-0.03403141856185631,,,,,,,,,,0.01,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-19T10:34:26.897Z,2644.74,2644.75,2644.745,1.167,254.674,0.00037810828644040465,218.22964867180806,2644.7400456142677,-0.00018732942995118004,-0.002646687953605969,-0.002646687953605969,-0.002646687953605969,0.038960326661525366,0,0,0,0.004915649347829803,,,,,,,,,,0.01,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-19T10:34:56.899Z,2644.44,2644.45,2644.4449999999997,82.381,62.546,0.00037815118105173417,1.3171265948262079,2644.445684310032,0.00002587726469198545,0,0,0,-0.011343248592971417,0.0276126587018481,0,0,-0.006428156839467097,,,,,,,,,,0.01,0,11.627906976744185,0,0,FRESH,false,0,1
2026-09-19T10:35:26.913Z,2643.79,2643.8,2643.795,8.225,291.835,0.00037824415282645886,35.48145896656535,2643.790274111844,-0.00017875395618485344,-0.004538723824324567,-0.004538723824324567,-0.004538723824324567,-0.024579826768930203,-0.035920287211047494,0,0,-0.031006403578581723,,,,,,,,,,0.01,3.3048875,8.323019476744186,0.0010999999999967258,0,FRESH,false,0,1
2026-09-19T10:35:56.919Z,2642.8,2642.81,2642.8050000000003,57.506,12.509,0.000378385843819863,4.597170037572948,2642.808213382847,0.0001215898580013361,0,0,0,-0.0374461711289938,-0.0620167936939289,0,0,-0.06844096399663054,,,,,,,,,,0.01,3.3048875,8.323019476744186,0.01099999999999909,0,FRESH,false,0,1
2026-09-19T10:36:26.932Z,2644.16,2644.17,2644.165,131.211,41.409,0.0003781912248372654,3.168658987176701,2644.167601147028,0.00009837309805343553,0.0034038368805781047,0.0034038368805781047,0.01059047575820224,0.05146047476070586,0.013995033654269368,0,0,-0.017015709280928156,,,,,,,,,,0.01,3.3048875,8.323019476744186,-0.002600000000002183,0,FRESH,false,0,1
2026-09-19T10:36:56.939Z,2643.51,2643.52,2643.5150000000003,21.771,348.89,0.00037828421627127254,16.025446695144915,2643.510587356102,-0.0001669233538821115,0,0,-0.0018913853073303343,-0.024582429613871914,0.02686539491184693,-0.007565111973106711,0,-0.04159395602004278,,,,,,,,,,0.01,9.914349999999999,1.7135569767441865,0.009200000000000728,0,FRESH,false,0,1
2026-09-19T10:37:26.945Z,2642.57,2642.58,2642.575,32.426,192.968,0.0003784187771307733,5.951026953679146,2642.5714386363434,-0.00013476868798217205,-0.0037840445760588715,-0.03253342715066296,-0.03253342715066296,-0.03555871633035974,-0.06013240474781814,-0.08204949815577958,0,-0.07713788207357078,,,,,,,,,,0.01,9.914349999999999,1.7135569767441865,0.03740000000000237,0,FRESH,false,0,1
2026-09-19T10:37:56.945Z,2641.78,2641.79,2641.785,9.304,242.05,0.00037853193956978074,26.01569217540843,2641.7803701552393,-0.00017525441171516694,-0.00037853050672812536,-0.00037853050672812536,-0.00037853050672812536,-0.02989508339403664,-0.06544316941649557,-0.10058821416213438,0,-0.10700990503343312,,,,,,,,,,0.01,9.914349999999999,1.7135569767441865,0.06110000000000128,0,FRESH,false,0,1
2026-09-19T10:38:26.955Z,2642.65,2642.66,2642.6549999999997,15.368,266.924,0.0003784073214159068,17.36881832378969,2642.6505444008335,-0.00016860313458431607,0,0,0,0.03293227874334553,0.0030273502171150202,-0.04311983342128748,0,-0.07411286709029619,,,,,,,,,,0.01,9.914349999999999,1.7135569767441865,0.03500000000000455,0,FRESH,false,0,1
